state,date,cases,deaths,cases_day,deaths_day,cases_day_per_100k,deaths_day_per_100k
District of Columbia,2020-08-06,12518,587,75.0,0.0,10.627007618855997,0.0
District of Columbia,2020-08-07,12589,589,71.0,2.0,10.060233879183675,0.28338686983615985
District of Columbia,2020-08-08,12653,590,64.0,1.0,9.068379834757115,0.14169343491807992
District of Columbia,2020-08-09,12753,591,100.0,1.0,14.169343491807993,0.14169343491807992
District of Columbia,2020-08-10,12807,591,54.0,0.0,7.651445485576317,0.0
District of Columbia,2020-08-11,12896,593,89.0,2.0,12.610715707709113,0.28338686983615985
District of Columbia,2020-08-12,12959,593,63.0,0.0,8.926686399839037,0.0
District of Columbia,2020-08-13,13024,594,65.0,1.0,9.210073269675195,0.14169343491807992
District of Columbia,2020-08-14,13118,594,94.0,0.0,13.319182882299513,0.0
District of Columbia,2020-08-15,13159,597,41.0,3.0,5.8094308316412775,0.4250803047542398
District of Columbia,2020-08-16,13220,597,61.0,0.0,8.643299530002878,0.0
District of Columbia,2020-08-17,13273,597,53.0,0.0,7.5097520506582365,0.0
District of Columbia,2020-08-18,13325,599,52.0,2.0,7.368058615740157,0.28338686983615985
District of Columbia,2020-08-19,13354,600,29.0,1.0,4.1091096126243185,0.14169343491807992
District of Columbia,2020-08-20,13409,601,55.0,1.0,7.793138920494397,0.14169343491807992
District of Columbia,2020-08-21,13469,602,60.0,1.0,8.501606095084796,0.14169343491807992
District of Columbia,2020-08-22,13534,604,65.0,2.0,9.210073269675195,0.28338686983615985
District of Columbia,2020-08-23,13590,604,56.0,0.0,7.9348323554124764,0.0
District of Columbia,2020-08-24,13639,604,49.0,0.0,6.942978310985917,0.0
District of Columbia,2020-08-25,13684,604,45.0,0.0,6.376204571313597,0.0
District of Columbia,2020-08-26,13722,605,38.0,1.0,5.3843505268870375,0.14169343491807992
District of Columbia,2020-08-27,13794,605,72.0,0.0,10.201927314101756,0.0
District of Columbia,2020-08-28,13851,605,57.0,0.0,8.076525790330557,0.0
District of Columbia,2020-08-29,13925,605,74.0,0.0,10.485314183937916,0.0
District of Columbia,2020-08-30,13959,606,34.0,1.0,4.817576787214718,0.14169343491807992
District of Columbia,2020-08-31,13992,607,33.0,1.0,4.675883352296638,0.14169343491807992
District of Columbia,2020-09-01,14049,607,57.0,0.0,8.076525790330557,0.0
District of Columbia,2020-09-02,14077,608,28.0,1.0,3.9674161777062382,0.14169343491807992
District of Columbia,2020-09-03,14135,609,58.0,1.0,8.218219225248637,0.14169343491807992
District of Columbia,2020-09-04,14186,611,51.0,2.0,7.226365180822077,0.28338686983615985
District of Columbia,2020-09-05,14238,611,52.0,0.0,7.368058615740157,0.0
District of Columbia,2020-09-06,14279,611,41.0,0.0,5.8094308316412775,0.0
District of Columbia,2020-09-07,14315,611,36.0,0.0,5.100963657050878,0.0
District of Columbia,2020-09-08,14362,611,47.0,0.0,6.6595914411497565,0.0
District of Columbia,2020-09-09,14387,615,25.0,4.0,3.5423358729519983,0.5667737396723197
District of Columbia,2020-09-10,14412,616,25.0,1.0,3.5423358729519983,0.14169343491807992
District of Columbia,2020-09-11,14493,616,81.0,0.0,11.477168228364475,0.0
District of Columbia,2020-09-12,14552,616,59.0,0.0,8.359912660166716,0.0
District of Columbia,2020-09-13,14592,616,40.0,0.0,5.667737396723198,0.0
District of Columbia,2020-09-14,14622,616,30.0,0.0,4.250803047542398,0.0
District of Columbia,2020-09-15,14687,616,65.0,0.0,9.210073269675195,0.0
District of Columbia,2020-09-16,14743,616,56.0,0.0,7.9348323554124764,0.0
District of Columbia,2020-09-17,14790,616,47.0,0.0,6.6595914411497565,0.0
District of Columbia,2020-09-18,14852,616,62.0,0.0,8.784992964920956,0.0
District of Columbia,2020-09-19,14902,616,50.0,0.0,7.0846717459039965,0.0
District of Columbia,2020-09-20,14955,620,53.0,4.0,7.5097520506582365,0.5667737396723197
District of Columbia,2020-09-21,14978,621,23.0,1.0,3.2589490031158386,0.14169343491807992
District of Columbia,2020-09-22,15021,621,43.0,0.0,6.092817701477438,0.0
District of Columbia,2020-09-23,15050,621,29.0,0.0,4.1091096126243185,0.0
District of Columbia,2020-09-24,15106,621,56.0,0.0,7.9348323554124764,0.0
District of Columbia,2020-09-25,15163,623,57.0,2.0,8.076525790330557,0.28338686983615985
District of Columbia,2020-09-26,15215,624,52.0,1.0,7.368058615740157,0.14169343491807992
District of Columbia,2020-09-27,15250,624,35.0,0.0,4.959270222132798,0.0
District of Columbia,2020-09-28,15264,624,14.0,0.0,1.9837080888531191,0.0
District of Columbia,2020-09-29,15300,626,36.0,2.0,5.100963657050878,0.28338686983615985
District of Columbia,2020-09-30,15326,627,26.0,1.0,3.6840293078700785,0.14169343491807992
District of Columbia,2020-10-01,15358,628,32.0,1.0,4.534189917378558,0.14169343491807992
Florida,2020-02-01,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-02,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-03,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-04,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-05,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-06,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-07,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-08,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-09,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-10,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-11,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-12,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-13,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-14,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-15,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-16,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-17,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-18,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-19,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-20,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-21,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-22,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-23,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-24,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-25,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-26,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-27,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-28,0,0,0.0,0.0,0.0,0.0
Florida,2020-02-29,0,0,0.0,0.0,0.0,0.0
Florida,2020-03-01,0,0,0.0,0.0,0.0,0.0
Florida,2020-03-02,1,0,1.0,0.0,0.004655984007998608,0.0
Florida,2020-03-03,1,0,0.0,0.0,0.0,0.0
Florida,2020-03-04,1,0,0.0,0.0,0.0,0.0
Florida,2020-03-05,2,0,1.0,0.0,0.004655984007998608,0.0
Florida,2020-03-06,2,2,0.0,2.0,0.0,0.009311968015997216
Florida,2020-03-07,6,2,4.0,0.0,0.018623936031994432,0.0
Florida,2020-03-08,9,2,3.0,0.0,0.013967952023995823,0.0
Florida,2020-03-09,14,2,5.0,0.0,0.02327992003999304,0.0
Florida,2020-03-10,25,2,11.0,0.0,0.05121582408798469,0.0
Florida,2020-03-11,31,2,6.0,0.0,0.027935904047991646,0.0
Florida,2020-03-12,41,2,10.0,0.0,0.04655984007998608,0.0
Florida,2020-03-13,64,2,23.0,0.0,0.10708763218396798,0.0
Florida,2020-03-14,96,3,32.0,1.0,0.14899148825595546,0.004655984007998608
Florida,2020-03-15,100,3,4.0,0.0,0.018623936031994432,0.0
Florida,2020-03-16,138,5,38.0,2.0,0.1769273923039471,0.009311968015997216
Florida,2020-03-17,211,6,73.0,1.0,0.3398868325838984,0.004655984007998608
Florida,2020-03-18,328,7,117.0,1.0,0.5447501289358371,0.004655984007998608
Florida,2020-03-19,429,8,101.0,1.0,0.47025438480785936,0.004655984007998608
Florida,2020-03-20,649,8,220.0,0.0,1.024316481759694,0.0
Florida,2020-03-21,761,8,112.0,0.0,0.5214702088958441,0.0
Florida,2020-03-22,1004,13,243.0,5.0,1.131404113943662,0.02327992003999304
Florida,2020-03-23,1227,17,223.0,4.0,1.0382844337836896,0.018623936031994432
Florida,2020-03-24,1412,19,185.0,2.0,0.8613570414797425,0.009311968015997216
Florida,2020-03-25,1975,23,563.0,4.0,2.6213189965032164,0.018623936031994432
Florida,2020-03-26,2458,30,483.0,7.0,2.2488402758633277,0.032591888055990254
Florida,2020-03-27,3198,46,740.0,16.0,3.44542816591897,0.07449574412797773
Florida,2020-03-28,4038,56,840.0,10.0,3.9110265667188306,0.04655984007998608
Florida,2020-03-29,4947,59,909.0,3.0,4.232289463270734,0.013967952023995823
Florida,2020-03-30,5702,71,755.0,12.0,3.515267926038949,0.05587180809598329
Florida,2020-03-31,6739,85,1037.0,14.0,4.828255416294557,0.06518377611198051
Florida,2020-04-01,7556,97,817.0,12.0,3.8039389345348624,0.05587180809598329
Florida,2020-04-02,8999,144,1443.0,47.0,6.718584923541991,0.2188312483759346
Florida,2020-04-03,10258,170,1259.0,26.0,5.861883866070247,0.1210555842079638
Florida,2020-04-04,11534,195,1276.0,25.0,5.941035594206224,0.1163996001999652
Florida,2020-04-05,12346,221,812.0,26.0,3.78065901449487,0.1210555842079638
Florida,2020-04-06,13624,254,1278.0,33.0,5.9503475622222215,0.15364747226395406
Florida,2020-04-07,14745,296,1121.0,42.0,5.21935807296644,0.19555132833594152
Florida,2020-04-08,15696,323,951.0,27.0,4.427840791606676,0.1257115682159624
Florida,2020-04-09,16824,370,1128.0,47.0,5.25194996102243,0.2188312483759346
Florida,2020-04-10,17966,419,1142.0,49.0,5.3171337371344105,0.2281432163919318
Florida,2020-04-11,18981,446,1015.0,27.0,4.725823768118587,0.1257115682159624
Florida,2020-04-12,19856,461,875.0,15.0,4.0739860069987825,0.06983976011997912
Florida,2020-04-13,21017,461,1161.0,0.0,5.405597433286384,0.0
Florida,2020-04-14,21622,571,605.0,110.0,2.816870324839158,0.512158240879847
Florida,2020-04-15,22515,614,893.0,43.0,4.157793719142757,0.20020731234394015
Florida,2020-04-16,23337,668,822.0,54.0,3.8272188545748556,0.2514231364319248
Florida,2020-04-17,24744,726,1407.0,58.0,6.550969499254042,0.27004707246391924
Florida,2020-04-18,25488,750,744.0,24.0,3.4640521019509642,0.11174361619196659
Florida,2020-04-19,26309,774,821.0,24.0,3.8225628705668573,0.11174361619196659
Florida,2020-04-20,27053,823,744.0,49.0,3.4640521019509642,0.2281432163919318
Florida,2020-04-21,27864,867,811.0,44.0,3.7760030304868715,0.20486329635193876
Florida,2020-04-22,28576,927,712.0,60.0,3.3150606136950085,0.2793590404799165
Florida,2020-04-23,29647,987,1071.0,60.0,4.986558872566509,0.2793590404799165
Florida,2020-04-24,30533,1045,886.0,58.0,4.125201831086766,0.27004707246391924
Florida,2020-04-25,30835,1054,302.0,9.0,1.4061071704155796,0.04190385607198747
Florida,2020-04-26,31527,1074,692.0,20.0,3.221940933535037,0.09311968015997216
Florida,2020-04-27,32135,1088,608.0,14.0,2.8308382768631537,0.06518377611198051
Florida,2020-04-28,32840,1171,705.0,83.0,3.282468725639019,0.3864466726638845
Florida,2020-04-29,33185,1218,345.0,47.0,1.6063144827595197,0.2188312483759346
Florida,2020-04-30,33683,1267,498.0,49.0,2.3186800359833066,0.2281432163919318
Florida,2020-05-01,34717,1314,1034.0,47.0,4.814287464270561,0.2188312483759346
Florida,2020-05-02,35451,1364,734.0,50.0,3.4174922618709784,0.2327992003999304
Florida,2020-05-03,36066,1379,615.0,15.0,2.863430164919144,0.06983976011997912
Florida,2020-05-04,36880,1399,814.0,20.0,3.7899709825108667,0.09311968015997216
Florida,2020-05-05,37412,1468,532.0,69.0,2.4769834922552594,0.321262896551904
Florida,2020-05-06,37970,1535,558.0,67.0,2.5980390764632233,0.3119509285359067
Florida,2020-05-07,38795,1596,825.0,61.0,3.8411868065988517,0.2840150244879151
Florida,2020-05-08,39163,1667,368.0,71.0,1.7134021149434877,0.3305748645679012
Florida,2020-05-09,39949,1713,786.0,46.0,3.659603430286906,0.21417526436793596
Florida,2020-05-10,40543,1719,594.0,6.0,2.765654500751173,0.027935904047991646
Florida,2020-05-11,40929,1735,386.0,16.0,1.7972098270874626,0.07449574412797773
Florida,2020-05-12,41827,1779,898.0,44.0,4.18107363918275,0.20486329635193876
Florida,2020-05-13,42312,1827,485.0,48.0,2.2581522438793247,0.22348723238393317
Florida,2020-05-14,43133,1875,821.0,48.0,3.8225628705668573,0.22348723238393317
Florida,2020-05-15,44056,1917,923.0,42.0,4.297473239382715,0.19555132833594152
Florida,2020-05-16,44731,1963,675.0,46.0,3.142789205399061,0.21417526436793596
Florida,2020-05-17,45506,1973,775.0,10.0,3.6083876061989213,0.04655984007998608
Florida,2020-05-18,46357,1996,851.0,23.0,3.9622423908068156,0.10708763218396798
Florida,2020-05-19,46861,2051,504.0,55.0,2.3466159400312985,0.2560791204399235
Florida,2020-05-20,47390,2094,529.0,43.0,2.4630155402312637,0.20020731234394015
Florida,2020-05-21,48589,2144,1199.0,50.0,5.5825248255903315,0.2327992003999304
Florida,2020-05-22,49363,2189,774.0,45.0,3.6037316221909226,0.2095192803599374
Florida,2020-05-23,50043,2232,680.0,43.0,3.166069125439053,0.20020731234394015
Florida,2020-05-24,50781,2236,738.0,4.0,3.436116197902973,0.018623936031994432
Florida,2020-05-25,51660,2251,879.0,15.0,4.0926099430307765,0.06983976011997912
Florida,2020-05-26,52169,2257,509.0,6.0,2.3698958600712916,0.027935904047991646
Florida,2020-05-27,52548,2317,379.0,60.0,1.7646179390314722,0.2793590404799165
Florida,2020-05-28,53199,2362,651.0,45.0,3.0310455892070935,0.2095192803599374
Florida,2020-05-29,54413,2411,1214.0,49.0,5.65236458571031,0.2281432163919318
Florida,2020-05-30,55337,2446,924.0,35.0,4.302129223390714,0.16295944027995127
Florida,2020-05-31,56077,2450,740.0,4.0,3.44542816591897,0.018623936031994432
Florida,2020-06-01,56744,2459,667.0,9.0,3.105541333335071,0.04190385607198747
Florida,2020-06-02,57360,2529,616.0,70.0,2.8680861489271425,0.32591888055990254
Florida,2020-06-03,58673,2564,1313.0,35.0,6.1133070025021725,0.16295944027995127
Florida,2020-06-04,60092,2607,1419.0,43.0,6.606841307350024,0.20020731234394015
Florida,2020-06-05,61392,2660,1300.0,53.0,6.052779210398191,0.24676715242392624
Florida,2020-06-06,62661,2688,1269.0,28.0,5.9084437061502335,0.13036755222396101
Florida,2020-06-07,63837,2700,1176.0,12.0,5.475437193406363,0.05587180809598329
Florida,2020-06-08,64808,2711,971.0,11.0,4.5209604717666485,0.05121582408798469
Florida,2020-06-09,65905,2765,1097.0,54.0,5.107614456774473,0.2514231364319248
Florida,2020-06-10,67274,2800,1369.0,35.0,6.374042106950094,0.16295944027995127
Florida,2020-06-11,68973,2847,1699.0,47.0,7.9105168295896355,0.2188312483759346
Florida,2020-06-12,70870,2877,1897.0,30.0,8.832401663173359,0.13967952023995825
Florida,2020-06-13,73447,2925,2577.0,48.0,11.998470788612414,0.22348723238393317
Florida,2020-06-14,75464,2931,2017.0,6.0,9.391119744133192,0.027935904047991646
Florida,2020-06-15,77228,2938,1764.0,7.0,8.213155790109544,0.032591888055990254
Florida,2020-06-16,80011,2993,2783.0,55.0,12.957603494260125,0.2560791204399235
Florida,2020-06-17,82611,3018,2600.0,25.0,12.105558420796381,0.1163996001999652
Florida,2020-06-18,85816,3061,3205.0,43.0,14.92242874563554,0.20020731234394015
Florida,2020-06-19,89635,3104,3819.0,43.0,17.781202926546687,0.20020731234394015
Florida,2020-06-20,93680,3144,4045.0,40.0,18.83345531235437,0.1862393603199443
Florida,2020-06-21,97152,3161,3472.0,17.0,16.165576475771168,0.07915172813597633
Florida,2020-06-22,100087,3172,2935.0,11.0,13.665313063475915,0.05121582408798469
Florida,2020-06-23,103359,3236,3272.0,64.0,15.234379674171445,0.2979829765119109
Florida,2020-06-24,108884,3281,5525.0,45.0,25.72431164419231,0.2095192803599374
Florida,2020-06-25,113887,3327,5003.0,46.0,23.293887992017037,0.21417526436793596
Florida,2020-06-26,122819,3366,8932.0,39.0,41.58724915944357,0.1815833763119457
Florida,2020-06-27,132356,3390,9537.0,24.0,44.404119484282724,0.11174361619196659
Florida,2020-06-28,140929,3418,8573.0,28.0,39.91575090057207,0.13036755222396101
Florida,2020-06-29,146200,3446,5271.0,28.0,24.541691706160666,0.13036755222396101
Florida,2020-06-30,152277,3503,6077.0,57.0,28.294414816607542,0.2653910884559207
Florida,2020-07-01,158830,3550,6553.0,47.0,30.510663204414875,0.2188312483759346
Florida,2020-07-02,168934,3616,10104.0,66.0,47.04406241681794,0.3072949445279081
Florida,2020-07-03,178402,3684,9468.0,68.0,44.082856587730824,0.31660691254390533
Florida,2020-07-04,189851,3702,11449.0,18.0,53.30636090757606,0.08380771214397494
Florida,2020-07-05,199885,3731,10034.0,29.0,46.71814353625803,0.13502353623195962
Florida,2020-07-06,206217,3778,6332.0,47.0,29.48169073864719,0.2188312483759346
Florida,2020-07-07,213563,3840,7346.0,62.0,34.20285852275777,0.2886710084959137
Florida,2020-07-08,223532,3889,9969.0,49.0,46.415504575738126,0.2281432163919318
Florida,2020-07-09,232456,4009,8924.0,120.0,41.55000128737958,0.558718080959833
Florida,2020-07-10,243880,4102,11424.0,93.0,53.1899613073761,0.43300651274387053
Florida,2020-07-11,254232,4197,10352.0,95.0,48.198746450801586,0.4423184807598678
Florida,2020-07-12,269492,4242,15260.0,45.0,71.05031596205876,0.2095192803599374
Florida,2020-07-13,282117,4276,12625.0,34.0,58.78179810098243,0.15830345627195266
Florida,2020-07-14,291301,4408,9184.0,132.0,42.760557129459215,0.6145898890558162
Florida,2020-07-15,301478,4520,10177.0,112.0,47.38394924940183,0.5214702088958441
Florida,2020-07-16,315403,4671,13925.0,151.0,64.83457731138061,0.7030535852077898
Florida,2020-07-17,326856,4796,11453.0,125.0,53.32498484360806,0.581998000999826
Florida,2020-07-18,337168,4895,10312.0,99.0,48.01250709048164,0.4609424167918622
Florida,2020-07-19,349659,4981,12491.0,86.0,58.157896243910606,0.4004146246878803
Florida,2020-07-20,359990,5072,10331.0,91.0,48.10097078663362,0.4236945447278733
Florida,2020-07-21,369412,5205,9422.0,133.0,43.868681323362885,0.6192458730638148
Florida,2020-07-22,379199,5345,9787.0,140.0,45.56811548628238,0.6518377611198051
Florida,2020-07-23,389435,5518,10236.0,173.0,47.65865230587375,0.8054852333837592
Florida,2020-07-24,401865,5653,12430.0,135.0,57.8738812194227,0.628557841079812
Florida,2020-07-25,414047,5777,12182.0,124.0,56.71919718543904,0.5773420169918274
Florida,2020-07-26,423354,5853,9307.0,76.0,43.33324316244305,0.3538547846078942
Florida,2020-07-27,432208,5931,8854.0,78.0,41.224082406819676,0.3631667526238914
Florida,2020-07-28,441376,5931,9168.0,0.0,42.68606138533124,0.0
Florida,2020-07-29,450871,6332,9495.0,401.0,44.20856815594678,1.867049587207442
Florida,2020-07-30,460820,6586,9949.0,254.0,46.32238489557815,1.1826199380316464
Florida,2020-07-31,469816,6843,8996.0,257.0,41.88523213595548,1.1965878900556421
Florida,2020-08-01,479411,7021,9595.0,178.0,44.67416655674664,0.8287651534237521
Florida,2020-08-02,486469,7083,7058.0,62.0,32.86193512845418,0.2886710084959137
Florida,2020-08-03,491224,7157,4755.0,74.0,22.13920395803338,0.344542816591897
Florida,2020-08-04,496654,7401,5430.0,244.0,25.281993163432443,1.1360600979516604
Florida,2020-08-05,502076,7626,5422.0,225.0,25.244745291368453,1.0475964017996868
Florida,2020-08-06,509743,7747,7667.0,121.0,35.69742938932533,0.5633740649678315
Florida,2020-08-07,517400,7927,7657.0,180.0,35.65086954924534,0.8380771214397496
Florida,2020-08-08,525899,8109,8499.0,182.0,39.57120808398017,0.8473890894557466
Florida,2020-08-09,532111,8186,6212.0,77.0,28.922972657687353,0.3585107686158928
Florida,2020-08-10,536264,8277,4153.0,91.0,19.33630158521822,0.4236945447278733
Florida,2020-08-11,542071,8553,5807.0,276.0,27.037299134447917,1.285051586207616
Florida,2020-08-12,550198,8765,8127.0,212.0,37.83918203300469,0.987068609695705
Florida,2020-08-13,556417,8913,6219.0,148.0,28.955564545743343,0.689085633183794
Florida,2020-08-14,562550,9140,6133.0,227.0,28.55514992105546,1.056908369815684
Florida,2020-08-15,568878,9345,6328.0,205.0,29.46306680261519,0.9544767216397146
Florida,2020-08-16,572644,9451,3766.0,106.0,17.53443577412276,0.4935343048478525
Florida,2020-08-17,575317,9538,2673.0,87.0,12.44544525338028,0.4050706086958789
Florida,2020-08-18,579149,9758,3832.0,220.0,17.841730718650666,1.024316481759694
Florida,2020-08-19,583261,9931,4112.0,173.0,19.145406240890274,0.8054852333837592
Florida,2020-08-20,587804,10046,4543.0,115.0,21.152135348337676,0.53543816091984
Florida,2020-08-21,592474,10168,4670.0,122.0,21.743445317353498,0.5680300489758302
Florida,2020-08-22,596761,10274,4287.0,106.0,19.960203442290034,0.4935343048478525
Florida,2020-08-23,599727,10325,2966.0,51.0,13.80964856772387,0.237455184407929
Florida,2020-08-24,601977,10397,2250.0,72.0,10.475964017996867,0.33523084857589974
Florida,2020-08-25,604640,10580,2663.0,183.0,12.398885413300293,0.8520450734637453
Florida,2020-08-26,607835,10733,3195.0,153.0,14.875868905555553,0.712365553223787
Florida,2020-08-27,611080,10867,3245.0,134.0,15.108668105955482,0.6239018570718134
Florida,2020-08-28,614846,10957,3766.0,90.0,17.53443577412276,0.4190385607198748
Florida,2020-08-29,618019,11104,3173.0,147.0,14.773437257379582,0.6844296491757954
Florida,2020-08-30,620588,11119,2569.0,15.0,11.961222916548424,0.06983976011997912
Florida,2020-08-31,622458,11187,1870.0,68.0,8.706690094957397,0.31660691254390533
Florida,2020-09-01,629935,11374,7477.0,187.0,34.8127924278056,0.8706690094957398
Florida,2020-09-02,632359,11500,2424.0,126.0,11.286105235388625,0.5866539850078246
Florida,2020-09-03,635900,11649,3541.0,149.0,16.48683937232307,0.6937416171917926
Florida,2020-09-04,639068,11749,3168.0,100.0,14.75015733733959,0.4655984007998608
Florida,2020-09-05,642690,11809,3622.0,60.0,16.86397407697096,0.2793590404799165
Florida,2020-09-06,645247,11847,2557.0,38.0,11.905351108452441,0.1769273923039471
Florida,2020-09-07,647071,11868,1824.0,21.0,8.492514830589462,0.09777566416797076
Florida,2020-09-08,648867,11914,1796.0,46.0,8.3621472783655,0.21417526436793596
Florida,2020-09-09,651025,12113,2158.0,199.0,10.047613489260996,0.926540817591723
Florida,2020-09-10,653607,12325,2582.0,212.0,12.021750708652407,0.987068609695705
Florida,2020-09-11,657353,12499,3746.0,174.0,17.441316093962786,0.8101412173917578
Florida,2020-09-12,660536,12594,3183.0,95.0,14.819997097459568,0.4423184807598678
Florida,2020-09-13,662956,12604,2420.0,10.0,11.267481299356632,0.04655984007998608
Florida,2020-09-14,664692,12640,1736.0,36.0,8.082788237885584,0.16761542428794987
Florida,2020-09-15,667290,12785,2598.0,145.0,12.096246452780383,0.6751176811597982
Florida,2020-09-16,669635,12937,2345.0,152.0,10.918282498756735,0.7077095692157884
Florida,2020-09-17,672885,13084,3250.0,147.0,15.131948025995476,0.6844296491757954
Florida,2020-09-18,676085,13222,3200.0,138.0,14.899148825595546,0.642525793103808
Florida,2020-09-19,679640,13283,3555.0,61.0,16.55202314843505,0.2840150244879151
Florida,2020-09-20,682155,13294,2515.0,11.0,11.7097997801165,0.05121582408798469
Florida,2020-09-21,683839,13314,1684.0,20.0,7.840677069469656,0.09311968015997216
Florida,2020-09-22,686296,13414,2457.0,100.0,11.43975270765258,0.4655984007998608
Florida,2020-09-23,688874,13616,2578.0,202.0,12.00312677262041,0.9405087696157187
Florida,2020-09-24,691394,13792,2520.0,176.0,11.733079700156493,0.819453185407755
Florida,2020-09-25,694231,13912,2837.0,120.0,13.209026630692051,0.558718080959833
Florida,2020-09-26,697012,14020,2781.0,108.0,12.94829152624413,0.5028462728638496
Florida,2020-09-27,698872,14030,1860.0,10.0,8.66013025487741,0.04655984007998608
Florida,2020-09-28,699605,14041,733.0,11.0,3.4128362778629797,0.05121582408798469
Florida,2020-09-29,702848,14142,3243.0,101.0,15.099356137939486,0.47025438480785936
Florida,2020-09-30,704785,14310,1937.0,168.0,9.018641023493304,0.7822053133437661
Florida,2020-10-01,707401,14432,2616.0,122.0,12.180054164924359,0.5680300489758302
Georgia,2020-02-01,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-02,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-03,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-04,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-05,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-06,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-07,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-08,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-09,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-10,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-11,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-12,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-13,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-14,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-15,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-16,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-17,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-18,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-19,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-20,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-21,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-22,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-23,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-24,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-25,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-26,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-27,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-28,0,0,0.0,0.0,0.0,0.0
Georgia,2020-02-29,0,0,0.0,0.0,0.0,0.0
Georgia,2020-03-01,0,0,0.0,0.0,0.0,0.0
Georgia,2020-03-02,0,0,0.0,0.0,0.0,0.0
Georgia,2020-03-03,2,0,2.0,0.0,0.018836962603825804,0.0
Georgia,2020-03-04,2,0,0.0,0.0,0.0,0.0
Georgia,2020-03-05,2,0,0.0,0.0,0.0,0.0
Georgia,2020-03-06,3,0,1.0,0.0,0.009418481301912902,0.0
Georgia,2020-03-07,5,0,2.0,0.0,0.018836962603825804,0.0
Georgia,2020-03-08,5,0,0.0,0.0,0.0,0.0
Georgia,2020-03-09,17,0,12.0,0.0,0.11302177562295483,0.0
Georgia,2020-03-10,19,0,2.0,0.0,0.018836962603825804,0.0
Georgia,2020-03-11,32,0,13.0,0.0,0.12244025692486774,0.0
Georgia,2020-03-12,39,1,7.0,1.0,0.06592936911339031,0.009418481301912902
Georgia,2020-03-13,39,1,0.0,0.0,0.0,0.0
Georgia,2020-03-14,66,1,27.0,0.0,0.2542989951516484,0.0
Georgia,2020-03-15,98,1,32.0,0.0,0.30139140166121287,0.0
Georgia,2020-03-16,120,1,22.0,0.0,0.20720658864208388,0.0
Georgia,2020-03-17,145,1,25.0,0.0,0.23546203254782258,0.0
Georgia,2020-03-18,197,1,52.0,0.0,0.48976102769947094,0.0
Georgia,2020-03-19,277,10,80.0,9.0,0.7534785041530323,0.08476633171721612
Georgia,2020-03-20,452,10,175.0,0.0,1.6482342278347581,0.0
